Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Asset_Tier,Is_Liquidated,Liquidation_Probability,Projected_Asset_Yield,CELR
14312.0,47,11,3090.29,4,5,5,Tier 1 Alpha Asset,0,0.01,109.49275080672741,1.0949275080672742
14525.0,20,17,8240.64,4,5,5,Tier 1 Alpha Asset,0,0.01,109.20932274613104,1.0920932274613104
16240.0,24,2,3718.8,4,2,5,Dormant Capital,0,0.01,109.18026459014197,1.0918026459014198
12451.0,11,8,12669.88,5,4,5,Tier 1 Alpha Asset,0,0.01,109.0633801733229,1.090633801733229
17884.0,4,20,3072.89,5,5,5,Tier 1 Alpha Asset,0,0.02,54.411978831608984,1.0882395766321797
13759.0,33,2,659.4100000000001,4,2,3,Dormant Capital,0,0.01,107.36857122682825,1.0736857122682826
13136.0,56,13,6274.56,4,5,5,Tier 1 Alpha Asset,0,0.01,107.23174826562624,1.0723174826562625
14249.0,411,12,5625.461,1,5,5,Distressed Equity,1,0.99,1.0618916172292985,1.0512727010570055
16266.0,74,14,1757.95,3,5,4,High-Yield Volatile,0,0.01,100.58361808864137,1.0058361808864138
14212.0,90,2,2190.14,3,2,4,Dormant Capital,0,0.01,100.53653557725552,1.0053653557725553
15696.0,33,13,3906.57,4,5,5,Tier 1 Alpha Asset,0,0.01,100.4657917303718,1.004657917303718
16281.0,72,3,3424.02,3,3,5,High-Yield Volatile,0,0.01,100.25679262192249,1.0025679262192249
17732.0,373,8,2470.39,2,5,4,Distressed Equity,1,1.0,0.9962703735533041,0.9962703735533041
16229.0,87,6,2867.86,3,4,4,High-Yield Volatile,0,0.02,49.7619981033361,0.9952399620667219
15110.0,24,6,1505.85,4,4,4,Tier 1 Alpha Asset,0,0.01,99.21656957457743,0.9921656957457744
13079.0,4,6,419.18,5,4,2,Tier 1 Alpha Asset,0,0.01,99.14644856193816,0.9914644856193816
16502.0,620,2,266.5,1,2,1,Dormant Capital,1,1.0,0.9887750394183734,0.9887750394183734
13118.0,20,9,2415.41,4,5,4,Tier 1 Alpha Asset,0,0.01,96.53425661640213,0.9653425661640214
13641.0,641,5,1016.47,1,4,3,Distressed Equity,1,1.0,0.9635229041487055,0.9635229041487055
17067.0,725,3,454.54,1,3,2,Distressed Equity,1,1.0,0.9575053265881169,0.9575053265881169
12877.0,4,20,2955.17,5,5,4,Tier 1 Alpha Asset,0,0.01,95.39513602203557,0.9539513602203558
16232.0,44,7,2712.97,4,4,4,Tier 1 Alpha Asset,0,0.01,94.72994926590161,0.9472994926590161
13186.0,40,3,1575.89,4,3,4,High-Yield Volatile,0,0.01,94.51477992057431,0.9451477992057431
17918.0,501,3,396.39,1,3,2,Distressed Equity,1,1.0,0.9131961956056232,0.9131961956056232
17800.0,37,9,1199.01,4,5,3,Tier 1 Alpha Asset,0,0.01,86.70677395170354,0.8670677395170354
14175.0,60,8,7678.88,3,4,5,High-Yield Volatile,0,0.01,86.67409314995258,0.8667409314995258
13681.0,18,4,827.83,5,3,3,High-Yield Volatile,0,0.01,86.5152705074396,0.865152705074396
13277.0,16,7,523.3,5,4,2,Tier 1 Alpha Asset,0,0.01,85.48978047995598,0.8548978047995598
13028.0,23,2,661.3199999999999,4,2,3,Dormant Capital,0,0.01,83.40353972478258,0.8340353972478258
13268.0,18,11,3214.69,5,5,5,Tier 1 Alpha Asset,0,0.01,83.28429174119461,0.832842917411946
17572.0,71,10,723.0100000000001,3,5,3,High-Yield Volatile,0,0.01,82.94722251428188,0.8294722251428188
18177.0,31,9,2216.87,4,5,4,Tier 1 Alpha Asset,0,0.01,82.70006502796508,0.8270006502796509
14205.0,17,9,2414.2,5,5,4,Tier 1 Alpha Asset,0,0.01,82.0124592076359,0.820124592076359
15516.0,45,3,62.43,4,3,1,High-Yield Volatile,0,0.02,40.845840286629446,0.816916805732589
17235.0,25,8,1904.88,4,5,4,Tier 1 Alpha Asset,0,0.01,81.5460083625087,0.815460083625087
12438.0,14,2,2906.85,5,2,4,Dormant Capital,0,0.01,80.44058002729054,0.8044058002729054
14769.0,3,17,15771.88,5,5,5,Tier 1 Alpha Asset,0,0.01,80.34558176068639,0.8034558176068639
15235.0,218,16,2937.81,2,5,4,Distressed Equity,1,1.0,0.8029638185557698,0.8029638185557698
15492.0,28,2,659.46,4,2,3,Dormant Capital,0,0.01,79.44114193813024,0.7944114193813024
14820.0,21,9,1274.76,4,5,4,Tier 1 Alpha Asset,0,0.01,79.20637800053585,0.7920637800053585
15238.0,29,3,1071.99,4,3,3,High-Yield Volatile,0,0.01,79.15237542847125,0.7915237542847124
17898.0,85,4,299.18,3,4,2,High-Yield Volatile,0,0.06,13.137552813893267,0.788253168833596
14049.0,17,13,13239.03,5,5,5,Tier 1 Alpha Asset,0,0.01,78.26027880792307,0.7826027880792308
13446.0,430,11,3881.89,1,5,5,Distressed Equity,1,1.0,0.777772973204926,0.777772973204926
12496.0,620,2,54.09,1,2,1,Dormant Capital,1,1.0,0.775735325997237,0.775735325997237
15398.0,16,2,1345.53,5,2,4,Dormant Capital,0,0.01,77.34534065727274,0.7734534065727274
15814.0,17,6,2634.44,5,4,4,Tier 1 Alpha Asset,0,0.01,77.32015641788094,0.7732015641788094
16190.0,40,8,2723.55,4,5,4,Tier 1 Alpha Asset,0,0.01,75.19349828647415,0.7519349828647416
15873.0,500,4,313.92,1,3,2,Distressed Equity,1,0.99,0.7570103641497229,0.7494402605082257
16348.0,32,8,1798.22,4,5,4,Tier 1 Alpha Asset,0,0.02,37.358584331921875,0.7471716866384375
14621.0,1,9,3000.57,5,5,5,Tier 1 Alpha Asset,0,0.01,74.69367133257366,0.7469367133257366
13207.0,15,4,535.86,5,3,2,High-Yield Volatile,0,0.01,74.42234142127927,0.7442234142127927
16833.0,1,6,2409.04,5,4,4,Tier 1 Alpha Asset,0,0.01,73.2893805939569,0.7328938059395691
17867.0,30,15,1621.2800000000002,4,5,4,Tier 1 Alpha Asset,0,0.01,72.09537230881368,0.7209537230881368
13963.0,308,17,3011.87,2,5,5,Distressed Equity,1,1.0,0.713105190961568,0.713105190961568
13516.0,21,4,1685.26,4,3,4,High-Yield Volatile,0,0.01,70.97996845640688,0.7097996845640688
14387.0,33,3,1770.56,4,3,4,High-Yield Volatile,0,0.01,70.49162925845981,0.7049162925845981
16475.0,88,4,544.3,3,4,2,High-Yield Volatile,0,0.01,69.58756207882053,0.6958756207882053
14287.0,8,3,176.63,5,3,1,High-Yield Volatile,0,0.01,69.45554942363725,0.6945554942363725
17113.0,574,6,2322.59,1,4,4,Distressed Equity,1,1.0,0.6923448985796257,0.6923448985796257
16549.0,10,34,13182.19,5,5,5,Tier 1 Alpha Asset,0,0.01,69.21374366806089,0.6921374366806089
17733.0,39,2,692.19,4,3,3,High-Yield Volatile,0,0.02,34.32469473227453,0.6864938946454906
16183.0,67,4,1077.81,3,4,3,High-Yield Volatile,0,0.01,68.33656375743621,0.6833656375743621
16085.0,23,12,2343.53,4,5,4,Tier 1 Alpha Asset,0,0.02,33.947115275943666,0.6789423055188734
14025.0,465,8,4057.9,1,4,5,Distressed Equity,1,0.99,0.6708379595054655,0.6641295799104109
16435.0,512,3,1011.57,1,3,3,Distressed Equity,1,1.0,0.6549931225842078,0.6549931225842078
16040.0,65,7,2416.9,3,4,4,High-Yield Volatile,0,0.01,64.69911949745669,0.6469911949745669
12539.0,22,7,11214.75,4,4,5,Tier 1 Alpha Asset,0,0.01,64.59170887495735,0.6459170887495735
14837.0,90,9,3460.32,3,5,5,High-Yield Volatile,0,0.01,64.52021752348575,0.6452021752348576
17894.0,72,18,2453.38,3,5,4,High-Yield Volatile,0,0.01,64.25737494352371,0.6425737494352372
14704.0,11,11,1813.57,5,5,4,Tier 1 Alpha Asset,0,0.03,21.224253510033993,0.6367276053010198
15810.0,79,8,2999.04,3,4,5,High-Yield Volatile,0,0.01,63.45469693744868,0.6345469693744868
17302.0,15,5,1135.63,5,4,3,Tier 1 Alpha Asset,0,0.01,63.36146210105732,0.6336146210105732
13514.0,74,4,815.9000000000001,3,3,3,High-Yield Volatile,0,0.01,63.04778236488323,0.6304778236488323
15142.0,46,6,2619.92,4,4,4,Tier 1 Alpha Asset,0,0.01,63.03009943401758,0.6303009943401758
15062.0,71,8,2585.62,3,4,4,High-Yield Volatile,0,0.01,62.70686067585789,0.6270686067585789
14660.0,87,2,285.74,3,2,1,Dormant Capital,0,0.02,31.23591396391016,0.6247182792782032
17436.0,2,5,534.0600000000001,5,4,2,Tier 1 Alpha Asset,0,0.01,61.95016945951086,0.6195016945951086
16335.0,552,7,2774.0,1,4,4,Distressed Equity,1,1.0,0.6175075460650106,0.6175075460650106
16794.0,1,15,2090.91,5,5,4,Tier 1 Alpha Asset,0,0.02,30.700614922043695,0.6140122984408739
13460.0,29,2,183.44,4,2,1,Dormant Capital,0,0.01,60.94645056886073,0.6094645056886073
13962.0,22,3,362.8,4,3,2,High-Yield Volatile,0,0.02,29.42182599168566,0.5884365198337133
14934.0,82,5,3503.5,3,4,5,High-Yield Volatile,0,0.01,58.756475521330934,0.5875647552133093
15715.0,556,5,658.02,1,4,3,Distressed Equity,1,1.0,0.5870008728900847,0.5870008728900847
13334.0,82,5,6263.75,3,4,5,High-Yield Volatile,0,0.02,29.259850798026207,0.5851970159605242
16158.0,522,9,628.32,1,5,3,Distressed Equity,1,1.0,0.5791060639034469,0.5791060639034469
16496.0,9,6,2330.77,5,4,4,Tier 1 Alpha Asset,0,0.01,57.49484254798222,0.5749484254798223
14507.0,24,11,3284.4300000000003,4,5,5,Tier 1 Alpha Asset,0,0.01,56.83134827868372,0.5683134827868372
18215.0,89,5,2247.49,3,4,4,High-Yield Volatile,0,0.01,56.688924473577224,0.5668892447357723
15751.0,461,11,1380.44,1,5,4,Distressed Equity,1,1.0,0.5616273907875818,0.5616273907875818
14857.0,60,7,3651.851,3,4,5,High-Yield Volatile,0,0.01,55.585688013151504,0.555856880131515
13930.0,58,2,337.34,4,2,2,Dormant Capital,0,0.01,54.06932375522208,0.5406932375522208
13596.0,6,2,697.04,5,2,3,Dormant Capital,0,0.01,53.70158054705438,0.5370158054705437
18255.0,89,2,303.15,3,3,2,High-Yield Volatile,0,0.03,17.62384541467023,0.528715362440107
15067.0,78,5,3877.88,3,4,5,High-Yield Volatile,0,0.01,50.983821949800095,0.509838219498001
13224.0,60,2,2155.95,3,2,4,Dormant Capital,0,0.01,50.94322511377804,0.5094322511377805
13373.0,61,6,7587.19,3,4,5,High-Yield Volatile,0,0.01,50.889085320057134,0.5088908532005714
17468.0,10,3,194.8,5,3,1,High-Yield Volatile,0,0.01,50.245363417762476,0.5024536341776248
12781.0,64,2,826.74,3,2,3,Dormant Capital,0,0.01,49.815290365709544,0.49815290365709547
15860.0,41,17,2505.21,4,5,4,Tier 1 Alpha Asset,0,0.01,49.088388647498554,0.49088388647498554
14286.0,24,7,8479.76,4,4,5,Tier 1 Alpha Asset,0,0.01,48.43095980189547,0.4843095980189547
14379.0,44,4,1268.91,4,3,4,High-Yield Volatile,0,0.02,23.78093491019702,0.47561869820394037
12458.0,71,4,1777.49,3,3,4,High-Yield Volatile,0,0.01,47.378991606523634,0.47378991606523635
16880.0,31,8,1840.86,4,5,4,Tier 1 Alpha Asset,0,0.01,47.24483947879135,0.4724483947879135
14715.0,25,8,1840.45,4,4,4,Tier 1 Alpha Asset,0,0.01,46.67216900575535,0.4667216900575535
16243.0,34,2,409.1,4,2,2,Dormant Capital,0,0.01,46.25346512809196,0.46253465128091964
15676.0,19,3,3435.76,5,3,5,High-Yield Volatile,0,0.01,45.53134176491988,0.4553134176491988
16690.0,72,4,353.03000000000003,3,4,2,High-Yield Volatile,0,0.01,44.86150587090506,0.44861505870905066
13124.0,90,4,4782.45,3,3,5,High-Yield Volatile,0,0.01,44.35082566850037,0.4435082566850037
17109.0,29,8,1295.46,4,5,4,Tier 1 Alpha Asset,0,0.01,44.14760328582698,0.4414760328582698
16774.0,68,8,1594.45,3,5,4,High-Yield Volatile,0,0.01,42.844332779871905,0.4284433277987191
16877.0,12,6,853.72,5,4,3,Tier 1 Alpha Asset,0,0.01,42.16087957412885,0.4216087957412885
13077.0,1,11,3064.67,5,5,5,Tier 1 Alpha Asset,0,0.01,41.31722251664094,0.4131722251664094
13529.0,79,2,307.76,3,2,2,Dormant Capital,0,0.01,41.119969251096016,0.41119969251096017
17808.0,549,4,262.64,1,4,1,Distressed Equity,1,1.0,0.401691262439086,0.401691262439086
16081.0,56,8,4460.18,4,5,5,Tier 1 Alpha Asset,0,0.01,39.968620278445314,0.39968620278445316
17892.0,56,3,244.1,4,3,1,High-Yield Volatile,0,0.01,39.156351226275554,0.39156351226275554
12635.0,90,4,2930.41,3,3,4,High-Yield Volatile,0,0.01,39.10646090255394,0.3910646090255394
17032.0,548,8,3004.6,1,5,5,Distressed Equity,1,0.99,0.39493825904646457,0.39098887645599995
16140.0,66,3,1557.6,3,3,4,High-Yield Volatile,0,0.01,38.90276413088343,0.3890276413088343
17921.0,64,10,2423.5,3,5,4,High-Yield Volatile,0,0.01,38.543855826181016,0.38543855826181017
16642.0,5,3,1077.45,5,3,3,High-Yield Volatile,0,0.01,38.26071677855549,0.3826071677855549
14167.0,39,8,1296.49,4,4,4,Tier 1 Alpha Asset,0,0.01,38.18590730530806,0.38185907305308064
14921.0,30,2,1316.07,4,2,4,Dormant Capital,0,0.01,37.18376144227201,0.37183761442272006
17166.0,39,2,206.34,4,3,1,High-Yield Volatile,0,0.01,37.08901961116547,0.3708901961116547
17845.0,555,4,598.19,1,4,2,Distressed Equity,1,1.0,0.36813729502441445,0.36813729502441445
13602.0,65,4,1025.17,3,3,3,High-Yield Volatile,0,0.01,35.37624262537703,0.3537624262537703
14585.0,50,5,1143.27,4,4,3,Tier 1 Alpha Asset,0,0.01,35.18989604402062,0.35189896044020624
17459.0,43,2,657.3,4,3,3,High-Yield Volatile,0,0.01,34.80269865428562,0.3480269865428562
17185.0,592,3,229.46,1,3,1,Distressed Equity,1,1.0,0.34709067058698695,0.34709067058698695
17647.0,65,3,331.66,3,3,2,High-Yield Volatile,0,0.01,33.43477846675188,0.3343477846675188
13542.0,377,17,4006.17,2,5,5,Distressed Equity,1,0.99,0.3337036319273531,0.33036659560807957
13610.0,12,14,2175.88,5,5,4,Tier 1 Alpha Asset,0,0.01,32.84382471324093,0.32843824713240927
15886.0,60,4,1052.87,3,3,3,High-Yield Volatile,0,0.01,32.206571474223495,0.32206571474223494
16485.0,77,5,2294.68,3,4,4,High-Yield Volatile,0,0.01,31.612939091906966,0.31612939091906966
17780.0,667,3,352.91,1,3,2,Distressed Equity,1,1.0,0.31201750220740715,0.31201750220740715
14495.0,51,3,174.8,4,3,1,High-Yield Volatile,0,0.01,30.84317523348235,0.3084317523348235
14754.0,45,6,1550.48,4,4,4,Tier 1 Alpha Asset,0,0.01,29.551165012727207,0.2955116501272721
15038.0,59,9,1309.86,4,5,4,Tier 1 Alpha Asset,0,0.01,29.38875243347531,0.2938875243347531
13403.0,18,3,229.5,5,3,1,High-Yield Volatile,0,0.01,29.081330153886594,0.2908133015388659
14765.0,29,3,254.11,4,3,1,High-Yield Volatile,0,0.01,28.913111518511606,0.2891311151851161
16884.0,38,4,1073.92,4,4,3,Tier 1 Alpha Asset,0,0.01,28.75075593303566,0.2875075593303566
16032.0,456,6,1970.45,1,4,4,Distressed Equity,1,1.0,0.28482708015211466,0.28482708015211466
15506.0,23,6,2040.03,4,4,4,Tier 1 Alpha Asset,0,0.01,27.6299216524504,0.276299216524504
17609.0,41,11,1894.34,4,5,4,Tier 1 Alpha Asset,0,0.01,27.491972867505574,0.27491972867505576
17027.0,79,9,1327.11,3,5,4,High-Yield Volatile,0,0.01,27.173964158105566,0.2717396415810557
14544.0,24,3,2982.43,4,3,5,High-Yield Volatile,0,0.01,27.14149809302154,0.2714149809302154
14494.0,26,3,401.46,4,3,2,High-Yield Volatile,0,0.01,26.758098124767056,0.26758098124767055
17019.0,11,11,4012.2,5,5,5,Tier 1 Alpha Asset,0,0.01,26.527645486560168,0.2652764548656017
16071.0,45,4,1076.8,4,4,3,Tier 1 Alpha Asset,0,0.01,26.068740271328032,0.26068740271328034
14160.0,610,7,8421.47,1,4,5,Distressed Equity,1,0.99,0.25945676895267766,0.2568622012631509
16573.0,85,2,663.61,3,2,3,Dormant Capital,0,0.01,25.369959263752545,0.25369959263752545
14685.0,576,8,4619.79,1,4,5,Distressed Equity,1,1.0,0.24834487727640941,0.24834487727640941
17988.0,12,14,489.54,5,5,2,Tier 1 Alpha Asset,0,0.01,24.419629890639627,0.24419629890639627
12538.0,29,2,640.45,4,2,3,Dormant Capital,0,0.01,24.404574231661552,0.24404574231661552
13827.0,58,3,412.05,4,3,2,High-Yield Volatile,0,0.01,24.115234131221435,0.24115234131221436
14871.0,3,9,1258.97,5,5,4,Tier 1 Alpha Asset,0,0.01,24.05453455149144,0.2405453455149144
13959.0,79,6,1076.18,3,4,3,High-Yield Volatile,0,0.01,23.28445197455139,0.23284451974551393
17403.0,36,2,400.57,4,3,2,High-Yield Volatile,0,0.02,11.308640507428452,0.22617281014856905
15959.0,682,3,579.49,1,3,2,Distressed Equity,1,1.0,0.22112360382850507,0.22112360382850507
13904.0,37,2,332.64,4,2,2,Dormant Capital,0,0.01,21.747144111397947,0.21747144111397948
13554.0,380,7,1638.28,2,4,4,Distressed Equity,1,1.0,0.20203697690031486,0.20203697690031486
16065.0,365,8,2382.62,2,5,4,Distressed Equity,1,0.98,0.20358615380949135,0.19951443073330152
16715.0,78,2,625.52,3,2,3,Dormant Capital,0,0.01,19.638584344975936,0.19638584344975937
16414.0,22,5,559.71,4,4,2,Tier 1 Alpha Asset,0,0.01,19.25696158985421,0.1925696158985421
13606.0,29,3,280.54,4,3,1,High-Yield Volatile,0,0.01,18.340964456949713,0.18340964456949713
14648.0,416,15,4546.86,1,5,5,Distressed Equity,1,1.0,0.17544995561501722,0.17544995561501722
16960.0,39,8,2043.43,4,5,4,Tier 1 Alpha Asset,0,0.01,17.230270779486403,0.17230270779486404
15901.0,17,7,703.22,5,4,3,Tier 1 Alpha Asset,0,0.01,16.967550318171742,0.16967550318171742
15216.0,88,2,486.09,3,2,2,Dormant Capital,0,0.01,16.539739396054173,0.16539739396054173
16454.0,45,4,30.950000000000003,4,4,1,Tier 1 Alpha Asset,0,0.01,15.472150029244126,0.15472150029244128
12932.0,539,8,1698.56,1,4,4,Distressed Equity,1,1.0,0.151823812078609,0.151823812078609
17945.0,697,3,360.35,1,3,2,Distressed Equity,1,1.0,0.1506890017476562,0.1506890017476562
14583.0,6,8,1781.03,5,4,4,Tier 1 Alpha Asset,0,0.01,14.882083242344219,0.14882083242344218
18051.0,634,7,2282.28,1,4,4,Distressed Equity,1,1.0,0.14619244496718703,0.14619244496718703
15756.0,61,4,532.96,3,3,2,High-Yield Volatile,0,0.01,14.45448203930474,0.1445448203930474
17767.0,15,2,413.05,5,3,2,High-Yield Volatile,0,0.01,14.323733296114273,0.14323733296114274
17785.0,53,3,403.38,4,3,2,High-Yield Volatile,0,0.01,12.721889758609452,0.12721889758609453
13607.0,40,2,1078.31,4,2,3,Dormant Capital,0,0.01,12.586545869623018,0.12586545869623017
17771.0,57,4,387.41,4,4,2,Tier 1 Alpha Asset,0,0.01,12.117640036112318,0.12117640036112319
14953.0,25,4,1013.77,4,3,3,High-Yield Volatile,0,0.01,11.899272680721266,0.11899272680721266
14799.0,51,2,338.15000000000003,4,2,2,Dormant Capital,0,0.01,10.875576629838488,0.10875576629838488
17266.0,2,5,517.73,5,4,2,Tier 1 Alpha Asset,0,0.01,10.638558231596082,0.10638558231596083
15863.0,26,5,358.7,4,4,2,Tier 1 Alpha Asset,0,0.01,10.396646347027527,0.10396646347027527
13544.0,40,6,829.0,4,4,3,Tier 1 Alpha Asset,0,0.01,10.170234420288216,0.10170234420288216
17608.0,33,4,498.53,4,4,2,Tier 1 Alpha Asset,0,0.01,7.132116341733422,0.07132116341733422
15006.0,51,2,825.14,4,2,3,Dormant Capital,0,0.01,6.786233040118825,0.06786233040118825
17816.0,37,6,112.32,4,4,1,Tier 1 Alpha Asset,0,0.01,6.3784044324233,0.063784044324233
15013.0,488,10,1641.3,1,5,4,Distressed Equity,1,1.0,0.061713927892614644,0.061713927892614644
15633.0,509,13,4352.46,1,5,5,Distressed Equity,1,1.0,0.03582887034512991,0.03582887034512991
13440.0,423,7,1295.25,1,4,4,Distressed Equity,1,1.0,0.032566723437597145,0.032566723437597145
13413.0,640,6,429.44,1,4,2,Distressed Equity,1,1.0,0.019798460139336477,0.019798460139336477
15015.0,501,13,2365.02,1,5,4,Distressed Equity,1,0.98,0.014522341369759505,0.014231894542364315
15911.0,624,8,1702.34,1,4,4,Distressed Equity,1,1.0,0.01031544534861252,0.01031544534861252
14590.0,425,20,3006.62,1,5,5,Distressed Equity,1,1.0,0.0070140448672213656,0.0070140448672213656
16754.0,372,29,67502.47,2,5,5,Distressed Equity,1,1.0,0.0005915615679917842,0.0005915615679917842
15359.0,663,8,181.35,1,4,1,Distressed Equity,1,0.99,0.000143218412697667,0.00014178622857069032
13093.0,276,55,54943.65,2,5,5,Distressed Equity,1,1.0,5.039332725390332e-05,5.039332725390332e-05
12835.0,428,41,6043.31,1,5,5,Distressed Equity,1,0.98,1.1346007180259352e-09,1.1119087036654165e-09
12482.0,576,29,23691.4,1,5,5,Distressed Equity,1,1.0,2.194657953792594e-16,2.194657953792594e-16
17448.0,497,46,14556.97,1,5,5,Distressed Equity,1,0.96,1.371534944710955e-20,1.3166735469225167e-20
17850.0,372,155,56600.08,2,5,5,Distressed Equity,1,0.99,1.0259163435136733e-37,1.0156571800785366e-37
14124.0,84,1,419.58,3,1,2,Dormant Capital,0,0.0,0.0,0.0
14123.0,733,1,436.18,1,1,2,Dormant Capital,1,1.0,0.0,0.0
14121.0,4,4,2780.15,5,3,4,High-Yield Volatile,0,0.0,190.91722481166957,0.0
14146.0,9,12,9450.3,5,5,5,Tier 1 Alpha Asset,0,0.0,108.4868435072529,0.0
14145.0,47,7,7600.05,4,4,5,Tier 1 Alpha Asset,0,0.0,993.9716210025978,0.0
13918.0,50,2,1212.84,4,2,3,Dormant Capital,0,0.0,66.48991636263705,0.0
13917.0,50,2,272.04,4,2,1,Dormant Capital,0,0.0,34.475514979455276,0.0
13915.0,394,1,70.80000000000001,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13914.0,12,2,626.45,5,2,3,Dormant Capital,0,0.0,116.80647101976297,0.0
13913.0,507,1,42.22,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13912.0,424,1,124.95,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13911.0,57,20,4234.99,4,5,5,Tier 1 Alpha Asset,0,0.0,165.23691674068877,0.0
13908.0,80,4,2369.55,3,3,4,High-Yield Volatile,0,0.0,69.52706372619595,0.0
13907.0,692,1,136.8,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13906.0,409,1,42.0,2,1,1,Dormant Capital,1,1.0,0.0,0.0
13905.0,733,1,312.65,1,1,2,Dormant Capital,1,1.0,0.0,0.0
13903.0,400,1,165.45000000000002,2,1,1,Dormant Capital,1,1.0,0.0,0.0
14144.0,486,1,30.6,1,1,1,Dormant Capital,1,1.0,0.0,0.0
14165.0,276,1,122.54,2,1,1,Dormant Capital,1,1.0,0.0,0.0
14164.0,71,2,1631.77,3,2,4,Dormant Capital,0,0.0,172.80028674244033,0.0
14163.0,87,5,2594.62,3,4,4,High-Yield Volatile,0,0.0,130.176186590786,0.0
14159.0,20,20,7938.01,4,5,5,Tier 1 Alpha Asset,0,0.0,36.468170287963055,0.0
14158.0,40,1,507.66,4,1,2,Dormant Capital,0,0.0,0.0,0.0
14157.0,20,5,1002.78,4,4,3,Tier 1 Alpha Asset,0,0.0,26.03750213171929,0.0
14156.0,10,156,313946.37,5,5,5,Tier 1 Alpha Asset,0,0.0,5097.596685301343,0.0
14155.0,266,1,118.75,2,1,1,Dormant Capital,1,1.0,0.0,0.0
14153.0,483,1,233.4,1,1,1,Dormant Capital,1,1.0,0.0,0.0
14152.0,75,7,1997.34,3,4,4,High-Yield Volatile,0,0.0,47.12184601515939,0.0
14150.0,36,2,658.64,4,2,3,Dormant Capital,0,0.0,32.82991166274947,0.0
14149.0,221,1,446.62,2,1,2,Dormant Capital,1,1.0,0.0,0.0
14147.0,78,9,2590.2,3,5,4,High-Yield Volatile,0,0.0,352.0326005044611,0.0
14189.0,2,16,5814.39,5,5,5,Tier 1 Alpha Asset,0,0.0,218.6326328134465,0.0
14188.0,31,6,2054.36,4,4,4,Tier 1 Alpha Asset,0,0.0,161.99501410831812,0.0
14187.0,474,1,123.5,1,1,1,Dormant Capital,1,1.0,0.0,0.0
14185.0,331,1,197.65,2,1,1,Dormant Capital,1,1.0,0.0,0.0
14184.0,67,1,452.89,3,1,2,Dormant Capital,0,0.0,0.0,0.0
14180.0,11,33,6319.25,5,5,5,Tier 1 Alpha Asset,0,0.0,382.0682753194147,0.0
14179.0,41,2,719.78,4,2,3,Dormant Capital,0,0.0,31.068794494195306,0.0
14178.0,9,7,1620.93,5,4,4,Tier 1 Alpha Asset,0,0.0,50.61813345074778,0.0
